"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","São Paulo","São Paulo","JD ESMERALDA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","22-12-1981","429","100.00","2019-10-29 16:56:26.649"
"Brasil","São Paulo","Guarulhos","PONTE GRANDE","","","Blogueira de viagem","Feminino","Superior","Branca","05-08-1981","429","100.00","2019-04-01 17:50:44.932"
"Brasil","Rio Grande do Sul","Veranópolis","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","19-08-1981","429","100.00","2019-01-06 13:19:38.725"
"Brasil","Rio Grande do Norte","São Gonçalo do Amarante","SANTO ANTONIO","","","Gestor de Turismo Público","Feminino","Medio","Branca","15-01-1963","429","100.00","2019-02-15 13:44:45.349"
"Brasil","Rio Grande do Sul","Porto Alegre","CIDADE BAIXA","","","Gestor de Turismo Público","Feminino","Superior","Branca","13-12-1965","429","100.00","2019-04-29 16:54:25.868"
"Brasil","Rio de Janeiro","Rio de Janeiro","CORDOVIL","","","Supervisora de venda","Feminino","Superior","Branca","16-01-1968","429","100.00","2019-04-29 16:28:15.161"
"Brasil","Amazonas","Manaus","DA PAZ","","","Gestor de Turismo Público","Feminino","Superior","Branca","18-09-1979","429","100.00","2019-04-30 14:56:06.322"
"Brasil","São Paulo","São José do Rio Preto","JARDIM VIVENDAS","","","Desempregado ","Masculino","Superior incompleto","Branca","17-08-2000","429","100.00","2019-01-24 21:50:33.917"
"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Santa Vitória do Palmar","","","Estudante","Masculino","Superior incompleto","Branca","28-07-1971","429","100.00","2019-02-14 14:16:48.007"
"Brasil","São Paulo","São Paulo","IPIRANGA","","","Autotonomo","Masculino","Superior","Branca","03-10-1959","429","100.00","2019-04-19 00:13:18.672"
"Brasil","Amapá","Macapá","INFRAERO II","","","guia de turismo","Masculino","Superior incompleto","Preta","04-06-1966","429","100.00","2019-01-26 22:38:44.493"
"Brasil","Bahia","Muniz Ferreira","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","10-04-1963","429","100.00","2019-04-26 22:17:14.22"
"Brasil","Espírito Santo","Cachoeiro de Itapemirim","AQUIDABAN","","","Gestor de Turismo Privado","Masculino","Superior","Branca","21-11-1964","429","100.00","2019-04-30 21:25:36.285"
"Brasil","Pará","Belém","MOSQUEIRO","","","ong","Feminino","Superior","Preta","02-09-1966","429","100.00","2019-01-30 13:32:06.758"
"Brasil","Rio de Janeiro","Mangaratiba","Santa tereza","","","Ass. de Exposições","Masculino","Superior incompleto","Parda","12-12-1982","429","100.00","2019-11-26 12:47:29.056"
"Brasil","Sergipe","Aracaju","SAO CONRRADO","","","Gestor de Turismo Público","Masculino","Superior","Parda","05-01-1987","429","100.00","2019-04-03 16:09:35.905"
"Brasil","Rio Grande do Norte","Pedro Velho","Centro","","","Turismóloga","Feminino","Superior","Parda","18-10-1995","429","100.00","2019-02-14 02:07:24.078"
"Brasil","Santa Catarina","Laguna","Mar Grosso.","","","Gestor de Turismo Privado","Masculino","Superior","Branca","18-09-1980","429","100.00","2019-10-25 18:25:20.593"
"Brasil","Goiás","Corumbá de Goiás","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","02-10-1993","429","100.00","2019-04-30 19:56:37.743"
"Brasil","Rio Grande do Norte","Canguaretama","CATU","","","Estudante","Masculino","Superior incompleto","Indigena","09-04-1998","429","100.00","2019-12-05 12:04:18.593"
"Brasil","Ceará","Fortaleza","ITAPERI","","","Gestor de Turismo Privado","Feminino","Superior","Parda","30-11-1992","429","100.00","2019-02-15 23:09:52.803"
"Brasil","Minas Gerais","Augusto de Lima","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","08-02-1970","429","100.00","2019-01-10 16:23:23.908"
"Brasil","Rio de Janeiro","Niterói","PENDOTIBA","","","Gestor de Turismo Privado","Feminino","Superior","Amarela","24-04-1991","429","100.00","2019-02-11 00:57:25.063"
"Brasil","Rio de Janeiro","Rio das Ostras","JARDIM MARILÉA","","","Instrutor de inglês","Masculino","Superior incompleto","Preta","16-04-1961","429","100.00","2019-01-22 20:10:16.524"
"Brasil","São Paulo","Catiguá","SANTA ISABEL","","","Gestor de Turismo Público","Masculino","Superior","Branca","01-05-1958","429","100.00","2019-04-29 23:18:13.94"
"Brasil","São Paulo","Santa Rita do Passa Quatro","CENTRO","","","Gestor de Turismo Privado","Masculino","Medio","Parda","28-01-2000","429","100.00","2019-02-26 16:28:25.392"
"Brasil","Minas Gerais","Itaguara","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","03-06-1975","429","100.00","2019-01-20 21:13:09.283"
"Brasil","Bahia","Feira de Santana","CAPUCHINHOS","","","Estudante de inglês","Masculino","Superior incompleto","Parda","07-05-1994","429","100.00","2019-04-30 21:24:33.465"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Público","Masculino","Superior","Branca","06-10-1975","429","100.00","2019-01-23 00:04:17.08"
"Brasil","Minas Gerais","Diamantina","VILA OPERÁRIA","","","turismóloga","Feminino","Superior","Parda","19-04-1988","429","100.00","2019-01-07 11:05:36.15"
"Brasil","Goiás","Cidade Ocidental","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Preta","01-08-1984","429","100.00","2019-04-30 02:03:34.891"
"Brasil","Paraná","Ponta Grossa","Jardim Carvalho","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","18-10-1985","429","100.00","2019-04-22 22:13:27.92"
"Brasil","Bahia","Lençóis","CENTRO","","","AGENCIA DE TURISMO","Feminino","Medio","Parda","25-01-1989","429","100.00","2019-02-12 15:14:55.916"
"Brasil","São Paulo","Bertioga","Maitinga","","","Recepcionista","Feminino","Superior incompleto","Parda","18-10-1989","429","100.00","2019-04-23 15:45:11.945"
"Brasil","São Paulo","São Paulo","SÃO MIGUEL PAULISTA","","","Assistente de Viagen","Feminino","Superior","Branca","26-09-1997","429","100.00","2019-11-12 12:15:32.336"
"Brasil","Minas Gerais","Matozinhos","SÃO SEBASTIÃO","","","Gestor de Turismo Público","Feminino","Superior","Branca","19-07-1983","429","100.00","2019-01-24 17:09:48.147"
"Brasil","Rio de Janeiro","Belford Roxo","PARQUE SAO JOSE","","","Gestor de Turismo Público","Feminino","Medio","Preta","19-10-1996","429","100.00","2019-02-09 17:34:43.181"
"Brasil","Rio de Janeiro","São João de Meriti","COELHO DA ROCHA","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","05-03-2000","429","100.00","2019-01-19 00:10:56.731"
"Brasil","Ceará","Fortaleza","MESSEJANA","","","Estudante","Feminino","Superior","Branca","25-03-1986","429","100.00","2019-01-25 15:53:11.369"
"Brasil","São Paulo","Barão de Antonina","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","14-08-1987","429","100.00","2019-01-15 09:17:12.501"
"Brasil","Rio de Janeiro","Rio de Janeiro","VILA VALQUEIRE","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","17-08-1995","429","100.00","2019-02-14 15:32:04.634"
"Brasil","Minas Gerais","Belo Horizonte","PAMPULHA","","","Estudante","Feminino","Superior incompleto","Branca","26-11-1996","429","100.00","2019-04-29 22:33:18.927"
"Brasil","São Paulo","Santos","SABOÓ","","","estudante","Masculino","Superior incompleto","Branca","01-04-2001","429","100.00","2019-12-07 22:16:35.928"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Pesquisa qualitativa","Masculino","Superior","Branca","07-04-1996","429","100.00","2019-11-13 14:48:16.157"
"Brasil","Rio de Janeiro","Rio de Janeiro","COPACABANA","","","ESTUDANTE","Masculino","Superior incompleto","Branca","26-04-1995","429","100.00","2019-02-15 22:16:03.469"
"Brasil","Rio de Janeiro","Rio de Janeiro","CACHAMBI","","","Gestor de Turismo Privado","Masculino","Superior","Branca","28-04-1979","429","100.00","2019-10-29 09:40:48.32"
"Brasil","Distrito Federal","Brasília","GUARÁ","","","Professor","Masculino","Superior","Parda","15-04-1971","429","100.00","2019-01-29 11:33:59.254"
"Brasil","Roraima","Boa Vista","EQUATORIAL","","","Funcionario público","Masculino","Superior","Branca","12-05-1978","429","100.00","2019-12-13 01:07:32.491"
"Brasil","Maranhão","Pedreiras","SANTO ANTONIO DOS OLIVEIRA ","","","Autonomo","Masculino","Medio","Parda","19-04-1984","429","100.00","2019-04-20 15:49:27.421"
"Brasil","Goiás","Santa Cruz de Goiás","Santa Cruz de Goiás","","","Administrador","Masculino","Superior","Parda","08-09-1960","429","100.00","2019-01-06 09:54:49.626"
"Brasil","São Paulo","Ilhabela","COCAIA","","","Gestor de Turismo Público","Masculino","Superior","Branca","28-09-1977","429","100.00","2019-02-04 23:15:16.075"
"Brasil","Rio Grande do Norte","Natal","NEÓPOLIS","","","Guarda Municipal","Masculino","Superior","Parda","14-10-1982","429","100.00","2019-01-08 12:31:27.502"
"Brasil","Espírito Santo","São Mateus","GURIRI NORTE","","","Gestor de Empresa","Masculino","Superior incompleto","Branca","08-02-1983","429","100.00","2019-01-23 11:17:27.496"
"Brasil","Rio de Janeiro","Rio de Janeiro","ILHA DO GOVERNADOR","","","guia de turismo","Masculino","Medio","Parda","09-01-1965","429","100.00","2019-12-05 11:58:46.897"
"Brasil","Distrito Federal","Brasília","AGUAS CLARAS","","","Gestor de Turismo Privado","Masculino","Superior","Parda","30-12-1989","429","100.00","2019-11-10 11:59:12.085"
"Brasil","Maranhão","São Bernardo","COHAB","","","Gestor de Turismo Público","Masculino","Medio","Parda","09-06-1995","429","100.00","2019-12-10 10:16:20.751"
"Brasil","Paraná","Lunardelli","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Branca","03-12-1973","429","100.00","2019-02-07 17:28:27.267"
"Brasil","Minas Gerais","Alagoa","CENTRO","","","Serviços gerais","Feminino","Medio","Branca","18-11-1964","429","100.00","2019-02-15 16:23:05.218"
"Brasil","Ceará","Canindé","CAPITÃO PEDRO SAMPAIO","","","Gestor de Turismo","Feminino","Superior incompleto","Amarela","26-09-1997","429","100.00","2019-01-09 18:22:39.077"
"Brasil","São Paulo","São Paulo","SANTO AMARO","","","PROFESSORA","Feminino","Superior","Preta","18-12-1966","429","100.00","2019-01-18 20:37:38.361"
"Brasil","Ceará","Eusébio","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","03-10-1988","429","100.00","2019-04-08 10:26:21.597"
"Brasil","Mato Grosso do Sul","Sonora","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","08-05-1959","429","100.00","2019-02-08 17:02:50.229"
"Brasil","Sergipe","Boquim","ZONA RURAL","","","Monitor de Transport","Masculino","Medio incompleto","Parda","26-11-1995","429","100.00","2019-10-30 11:46:30.728"
"Brasil","Alagoas","Arapiraca","VERDES CAMPOS","","","Gestor de Turismo Público","Feminino","Superior","Parda","14-08-1981","429","100.00","2019-04-29 10:51:14.772"
"Brasil","São Paulo","Santana de Parnaíba","ALPHAVILLE","","","Comissão Feira Artes","Masculino","Medio","Branca","08-01-1970","429","100.00","2019-02-05 13:15:56.291"
"Brasil","Paraíba","Belém","RUA NOVA","","","Educação ","Feminino","Superior","Parda","31-10-1983","429","100.00","2019-01-18 23:38:41.182"
"Brasil","Bahia","Abaíra","RURAL","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-05-1988","429","100.00","2019-01-29 11:31:21.611"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Público","Feminino","Superior","Branca","06-02-1995","429","100.00","2019-04-14 15:15:18.447"
"Brasil","Distrito Federal","Brasília","BRASILIA","","","autonomo","Feminino","Superior","Parda","19-07-1973","429","100.00","2019-01-14 23:54:52.096"
"Brasil","São Paulo","Araçoiaba da Serra","JARDIM DALILA","","","Gestor de Turismo Público","Feminino","Superior","Branca","04-10-1971","429","100.00","2019-04-23 01:33:29.303"
"Brasil","Paraná","Rolândia","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","15-04-1986","429","100.00","2019-12-27 11:29:43.305"
"Brasil","Minas Gerais","Belo Horizonte","LIBERDADE","","","Aeroviário","Masculino","Superior incompleto","Branca","12-08-1991","429","100.00","2019-01-27 10:57:50.892"
"Brasil","Rio Grande do Sul","Morrinhos do Sul","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","14-03-1986","429","100.00","2019-02-06 10:24:37.38"
"Brasil","Rio Grande do Sul","Garibaldi","VALE DOS PINHEIROS","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","17-10-1987","429","100.00","2019-04-30 13:44:01.447"
"Brasil","Rio de Janeiro","Rio de Janeiro","PORTUGUESA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","17-04-1969","429","100.00","2019-01-11 21:09:03.26"
"Brasil","Maranhão","São Luís","COHAB","","","Gestor de Turismo Privado","Masculino","Superior","Parda","15-03-1990","429","100.00","2019-02-17 14:30:39.823"
"Brasil","Paraná","Curitiba","Cidade Industrial de Curitiba","","","Guia de Turismo","Masculino","Medio","Parda","12-08-1992","429","100.00","2019-01-21 14:32:56.039"
"Brasil","São Paulo","Campinas","CAMBUI","","","Executiva de vendas ","Feminino","Superior","Branca","09-02-1974","429","100.00","2019-02-05 11:27:38.469"
"Brasil","Rio Grande do Norte","Natal","NATAL","","","GUIA DE TURISMO","Feminino","Medio","Branca","14-04-1994","429","100.00","2019-01-09 19:18:33.267"
"Brasil","Bahia","Lauro de Freitas","ITINGA","","","Gestor de Turismo Público","Feminino","Superior","Branca","21-03-1978","429","100.00","2019-04-29 13:44:44.278"
"Brasil","Rio de Janeiro","Nova Iguaçu","CABUÇU ","","","Gestor de Turismo Privado","Feminino","Superior","Branca","15-09-1982","429","100.00","2019-11-14 20:45:16.074"
"Brasil","Distrito Federal","Brasília","SANTA MARIA NORTE","","","Secretária Executiva","Feminino","Superior","Parda","20-11-1987","429","100.00","2019-02-22 11:34:56.458"
"Brasil","Ceará","Juazeiro do Norte","NOVO JUAZEIRO","","","Contadora","Feminino","Superior","Parda","13-01-1987","429","100.00","2019-10-30 15:02:32.683"
"Brasil","Paraná","Foz do Iguaçu","CENTRO","","","estudante","Feminino","Superior incompleto","Branca","22-08-1994","429","100.00","2019-01-02 14:46:12.137"
"Brasil","Rio Grande do Sul","Bento Gonçalves","CIDADE ALTA","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-05-1982","429","100.00","2019-01-28 08:27:30.093"
"Brasil","Rio de Janeiro","Rio de Janeiro","COSMOS","","","agente de turismo","Feminino","Superior","Parda","18-02-1977","429","100.00","2019-04-18 00:06:34.087"
"Brasil","São Paulo","Bauru","JD MARAMBA","","","Gestor de Turismo Público","Feminino","Superior","Branca","24-03-1983","429","100.00","2019-02-10 16:22:20.661"
"Brasil","Pernambuco","Recife","GRAÇAS","","","estudante","Masculino","Superior incompleto","Parda","09-11-1991","429","100.00","2019-02-27 22:15:27.067"
"Brasil","Paraná","Guaratuba","CENTRO","","","Estudante","Masculino","Superior incompleto","Branca","05-11-1990","429","100.00","2019-01-18 14:42:19.618"
"Brasil","Rio Grande do Norte","Ruy Barbosa","CENTRO ","","","Gestor de Turismo Privado","Masculino","Superior","Parda","20-01-1991","429","100.00","2019-02-15 02:25:16.982"
"Brasil","São Paulo","Guarulhos","ROSA DE FRANÇA","","","Professor","Masculino","Superior","Branca","06-05-1986","429","100.00","2019-11-07 00:43:22.1"
"Brasil","São Paulo","Itapevi","JARDIM SÃO CARLOS","","","Gestor de Turismo Público","Masculino","Medio","Branca","03-09-2001","429","100.00","2019-05-01 01:02:34.043"
"Brasil","Minas Gerais","Bom Jardim de Minas","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","06-06-1984","429","100.00","2019-04-27 11:48:10.497"
"Brasil","São Paulo","Ubatuba","RIO ESCURO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","05-06-1956","429","100.00","2019-04-17 08:37:54.091"
"Brasil","Pará","Conceição do Araguaia","UNIVERSITARIO","","","Gestor de Turismo Público","Masculino","Superior","Parda","18-10-1984","429","100.00","2019-01-10 13:25:24.882"
"Brasil","Tocantins","Palmas","PLANO DIRETOR NORTE ","","","Gestor de Turismo Privado","Feminino","Superior","Branca","21-10-1978","429","100.00","2019-04-17 11:55:01.559"
"Brasil","Rio de Janeiro","Rio de Janeiro","FLAMENGO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","18-05-1972","429","100.00","2019-05-01 16:47:10.425"
"Brasil","São Paulo","Guarulhos","JARDIM ELIZABETH COCAIA","","","Turismo","Feminino","Superior incompleto","Branca","01-03-1966","429","100.00","2019-11-20 16:30:14.204"
"Brasil","Rio de Janeiro","Petrópolis","QUARTEIRÃO BRASILEIRO","","","Administração","Feminino","Superior","Branca","26-07-1955","429","100.00","2019-04-16 11:24:40.722"
"Brasil","Distrito Federal","Brasília","SAMAMBAIA NORTE","","","coordenador  eventos","Feminino","Superior incompleto","Preta","11-10-1967","429","100.00","2019-02-10 18:40:50.943"
"Brasil","Rio de Janeiro","Rio de Janeiro","LEBLON","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","04-05-1997","429","100.00","2019-02-16 17:39:56.861"
"Brasil","São Paulo","São Paulo","PARQUE CRUZEIRO DO SUL","","","Estudante","Feminino","Superior","Branca","13-01-1985","429","100.00","2019-11-06 14:14:03.323"
"Brasil","São Paulo","Santa Rita do Passa Quatro","CEL VICTOR MEIRELLES","","","Gestor de Turismo Público","Masculino","Medio","Branca","11-01-1977","429","100.00","2019-02-12 19:36:50.102"
"Brasil","São Paulo","São Paulo","ITAQUERA - GUAIANASES","","","Bombeiro Civil","Masculino","Medio","Branca","15-10-1987","429","100.00","2019-11-30 18:05:39.023"
"Brasil","Goiás","Caçu","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Parda","31-03-1979","429","100.00","2019-02-22 12:32:21.288"
"Brasil","São Paulo","Itu","ALBERTO GOMES","","","Gestor de Turismo Público","Masculino","Superior","Branca","14-09-1977","429","100.00","2019-04-30 23:51:50.715"
